db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""PMID:19009525""]"|IDA|located_in|"[""located_in""]"|GO|a6ni73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0009986|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ni79|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030496|cellular_component
"[""PMID:20962590""]"|IDA|located_in|"[""located_in""]"|GO|a6ni79|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051233|cellular_component
"[""Reactome:R-HSA-5624131""]"|TAS|located_in|"[""located_in""]"|GO|a6nih7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""Reactome:R-HSA-5624130""]"|TAS|located_in|"[""located_in""]"|GO|a6nih7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005929|cellular_component
"[""PMID:22085962""]"|IDA|located_in|"[""located_in""]"|GO|a6nih7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035869|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nij9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""PMID:20616046""]"|IDA|located_in|"[""located_in""]"|GO|a6nix2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000932|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6niz1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nj46|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nj69|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6njb7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6njb7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005694|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6njl1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6njt0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nju9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""PMID:21630459""]"|HDA|located_in|"[""located_in""]"|GO|a6njv1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6njw4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6njw9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6njy1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""PMID:33112233""]"|IDA|located_in|"[""located_in""]"|GO|a6njy4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005789|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6njz3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GO|a6njz7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""PMID:22664934""]"|HDA|located_in|"[""located_in""]"|GO|a6nk02|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005615|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nk02|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005819|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6nk06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005739|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nk53|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""PMID:28757203""]"|IDA|located_in|"[""located_in""]"|GO|a6nk58|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005739|cellular_component
"[""Reactome:R-HSA-6793590""]"|TAS|located_in|"[""located_in""]"|GO|a6nk58|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005759|cellular_component
"[""Reactome:R-HSA-8952039""]"|TAS|located_in|"[""located_in""]"|GO|a6nk59|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nk75|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nk89|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000922|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nk89|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005815|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nk89|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nk97|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nkb5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nkd2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""PMID:25009281""]"|IDA|located_in|"[""located_in""]"|GO|a6nkd9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005912|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nkd9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005923|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6nkd9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043296|cellular_component
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GO|a6nkf1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GO|a6nkf2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""PMID:21955986""]"|IDA|located_in|"[""located_in""]"|GO|a6nkf2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045121|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nkg5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nkk0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nkl6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nkw6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nkx4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nl05|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nl08|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nl26|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""PMID:36191189""]"|IDA|located_in|"[""located_in""]"|GO|a6nl82|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005879|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6nl88|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0014069|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nl88|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0098839|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6nl88|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0098985|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nle4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""PMID:15527968""]"|NAS|located_in|"[""located_in""]"|GO|a6nlj0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nlu5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nlx4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nm10|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nm11|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nm28|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nm76|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""Reactome:R-HSA-2172123""]"|TAS|located_in|"[""located_in""]"|GO|a6nmb1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nml5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""PMID:26179146""]"|IDA|located_in|"[""located_in""]"|GO|a6nmn3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001669|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6nmn3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002081|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nms3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nms7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nmt0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nmy6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005604|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nmy6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042470|cellular_component
"[""PMID:23533145""]"|HDA|located_in|"[""located_in""]"|GO|a6nmy6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070062|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nmz2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005929|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nmz5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""Reactome:R-HSA-1564112""]"|TAS|located_in|"[""located_in""]"|GO|a6nmz7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""PMID:18400749""]"|IDA|located_in|"[""located_in""]"|GO|a6nmz7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031012|cellular_component
"[""PMID:27559042""]"|HDA|located_in|"[""located_in""]"|GO|a6nmz7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0062023|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nn14|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000117""]"|IEA|located_in|"[""located_in""]"|GO|a6nna2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nna5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nnb3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nnb3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nnb3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043231|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nnc1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""PMID:24999593""]"|IDA|located_in|"[""located_in""]"|GO|a6nnd4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nne9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030659|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nnf4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nnl5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005576|cellular_component
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GO|a6nnm3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""Reactome:R-HSA-8865774""]"|TAS|located_in|"[""located_in""]"|GO|a6nnm8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GO|a6nnm8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005874|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nnn8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6nns2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0014801|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6nns2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0033017|cellular_component
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GO|a6nnw6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0097228|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nny8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6nny8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nnz2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0015630|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nnz2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045171|cellular_component
"[""PMID:23533145""]"|HDA|located_in|"[""located_in""]"|GO|a6nnz2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070062|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a6nnz2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0072686|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6np11|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6np61|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0036464|cellular_component
"[""Reactome:R-HSA-8867370""]"|TAS|located_in|"[""located_in""]"|GO|a6pvc2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000043""]"|IEA|located_in|"[""located_in""]"|GO|a6pvc2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005874|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6pvc2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005929|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6pvc2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005930|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6pvc2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0015630|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a6pvc2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0036126|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a6ql63|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a7e2f4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005794|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a7e2f4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""PMID:25074808""]"|IDA|located_in|"[""located_in""]"|GO|a7e2u8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005813|cellular_component
"[""PMID:29257953""]"|IDA|located_in|"[""located_in""]"|GO|a7e2u8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005881|cellular_component
"[""PMID:29257953""]"|IDA|located_in|"[""located_in""]"|GO|a7e2u8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0097731|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a7e2v4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a7e2y1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0016020|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a7kax9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000139|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a7kax9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001650|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a7kax9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005654|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a7kax9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005789|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a7kax9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005794|cellular_component
"[""Reactome:R-HSA-9013437""]"|TAS|located_in|"[""located_in""]"|GO|a7kax9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a7kax9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0010008|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a7kax9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0014069|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a7kax9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043197|cellular_component
"[""Reactome:R-HSA-5362551""]"|TAS|located_in|"[""located_in""]"|GO|a7mbm2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a7md48|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""Reactome:R-HSA-1176059""]"|TAS|located_in|"[""located_in""]"|GO|a8cg34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005635|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a8cg34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005654|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a8cg34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005789|cellular_component
"[""GO_REF:0000052""]"|IDA|located_in|"[""located_in""]"|GO|a8cg34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031965|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a8k0s8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a8k0z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005769|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a8k0z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005770|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a8k0z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005776|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a8k0z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005814|cellular_component
"[""GO_REF:0000108""]"|IEA|located_in|"[""located_in""]"|GO|a8k0z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""PMID:19922874""]"|NAS|located_in|"[""located_in""]"|GO|a8k0z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031901|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a8k0z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0055037|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a8k0z3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0055038|cellular_component
"[""PMID:16298998""]"|IDA|located_in|"[""located_in""]"|GO|a8k2u0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005615|cellular_component
"[""PMID:19199708""]"|HDA|located_in|"[""located_in""]"|GO|a8k2u0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0070062|cellular_component
"[""Reactome:R-HSA-2426566""]"|TAS|located_in|"[""located_in""]"|GO|a8k4g0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a8k5m9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005739|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a8k7i4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005615|cellular_component
"[""Reactome:R-HSA-5333671""]"|TAS|located_in|"[""located_in""]"|GO|a8k7i4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GO|a8k7i4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005902|cellular_component
"[""GO_REF:0000107""]"|IEA|located_in|"[""located_in""]"|GO|a8k7i4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0042589|cellular_component
"[""PMID:35576971""]"|IDA|located_in|"[""located_in""]"|GO|a8k830|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""PMID:24154973""]"|IDA|located_in|"[""located_in""]"|GO|a8k830|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005737|cellular_component
"[""Reactome:R-HSA-5633051""]"|TAS|located_in|"[""located_in""]"|GO|a8k855|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005929|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a8k855|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0019898|cellular_component
"[""GO_REF:0000024""]"|ISS|located_in|"[""located_in""]"|GO|a8k855|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060170|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a8k8p3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005814|cellular_component
"[""Reactome:R-HSA-2574840""]"|TAS|located_in|"[""located_in""]"|GO|a8k8p3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005829|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a8k8v0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005634|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a8mpp1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005730|cellular_component
"[""Reactome:R-HSA-975449""]"|TAS|located_in|"[""located_in""]"|GO|a8mpy1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0005886|cellular_component
"[""GO_REF:0000044""]"|IEA|located_in|"[""located_in""]"|GO|a8mpy1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045211|cellular_component
