db_reference|evidence|label|qualifier|source|source_id|source_type|source_url|target_id|target_type
"[""PMID:31653868""]"|IMP|involved_in|"[""involved_in""]"|GO|a0a0b4j2f0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1900101|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0b4j2h0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh24|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh25|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh26|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh27|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh27|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045087|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh28|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh28|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045087|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh29|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh30|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh31|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh32|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh33|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh34|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh35|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh36|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh38|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh39|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh41|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh42|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh43|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh55|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh59|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh62|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh67|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh68|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh69|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh72|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0c4dh73|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""PMID:30468456""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0c5b5g6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0001649|biological_process
"[""PMID:29983246""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0c5b5g6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006357|biological_process
"[""PMID:25738459""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0c5b5g6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032147|biological_process
"[""PMID:31081069""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0c5b5g6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0033687|biological_process
"[""PMID:25738459""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0c5b5g6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043610|biological_process
"[""PMID:33554779""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0c5b5g6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0048630|biological_process
"[""PMID:33554779""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0c5b5g6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071902|biological_process
"[""PMID:25738459""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0c5b5g6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0072522|biological_process
"[""PMID:33554779""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0c5b5g6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_2001145|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0g2jmd5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0008284|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0g2jmd5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043066|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0g2jmd5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045596|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0g2jmd5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045892|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0g2jmi3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0g2jnh3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007186|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0g2jnh3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050911|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0g2js06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0j9yvy3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0j9ywp8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0j9ywx3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0j9yx06|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0j9yx35|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0j9yx75|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0j9yxa8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0j9yxg5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0j9yxm7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0j9yxx1|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0j9yxy3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0k0k1a3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0k0k1a5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0k0k1b3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0k0k1c0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0k0k1c4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0k0k1d8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0k0k1e9|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0k0k1g6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0k0k1g8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""PMID:26221034""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0k2s4q6|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0030593|biological_process
"[""PMID:27918561""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0u1rre5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0000956|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0u1rre5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006397|biological_process
"[""PMID:27918561""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a0u1rre5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0010607|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0x1kg70|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007186|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a0x1kg70|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0050911|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a126gwi2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007186|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a183|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0031424|biological_process
"[""PMID:34513312""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a1b0gtb2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0032469|biological_process
"[""PMID:34513312""]"|IDA|involved_in|"[""involved_in""]"|GO|a0a1b0gtb2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0035774|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a0a1b0gtb2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045665|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a0a1b0gtb2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0048812|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a0a1b0gtb2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0051480|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a0a1b0gtq4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007520|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a0a1b0gtq4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0014905|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a0a1b0gtq4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043403|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a0a1b0gtq4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045026|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a0a1b0gtq4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0060538|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gtw7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006508|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gtw7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0007155|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a0a1b0gtw7|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0061966|biological_process
"[""GO_REF:0000002""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gvh4|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006508|biological_process
"[""GO_REF:0000024""]"|ISS|involved_in|"[""involved_in""]"|GO|a0a1b0gvq0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0043416|biological_process
"[""PMID:28024296""]"|IMP|involved_in|"[""involved_in""]"|GO|a0a1b0gvq0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0071230|biological_process
"[""PMID:28024296""]"|IMP|involved_in|"[""involved_in""]"|GO|a0a1b0gvq0|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_1904262|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gx31|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gx49|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gx51|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gx56|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gx56|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045087|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gx68|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gx78|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gx95|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000043""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1b0gxf2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0002250|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1w2pp81|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045893|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1w2ppe2|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045893|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1w2pph5|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045893|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1w2ppl8|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045893|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1w2ppw3|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045893|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1w2pq09|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0045893|biological_process
"[""GO_REF:0000108""]"|IEA|involved_in|"[""involved_in""]"|GO|a0a1w2pq27|protein|http://geneontology.org/gene-associations/goa_human.gaf.gz|go_0006357|biological_process
