label|score|source|source_id|source_type|source_url|target_id|target_type
binds_to|0.115|ENCODE|ensg00000118260|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827206_827622_grch38|tfbs
binds_to|0.841|ENCODE|ensg00000139687|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827211_827826_grch38|tfbs
binds_to|0.86|ENCODE|ensg00000149480|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827213_827624_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000104320|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827213_827673_grch38|tfbs
binds_to|0.319|ENCODE|ensg00000170653|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827216_827814_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000084676|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827217_827667_grch38|tfbs
binds_to|0.396|ENCODE|ensg00000173153|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827218_827682_grch38|tfbs
binds_to|0.362|ENCODE|ensg00000168002|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827220_827706_grch38|tfbs
binds_to|0.255|ENCODE|ensg00000101412|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827224_827628_grch38|tfbs
binds_to|0.401|ENCODE|ensg00000100395|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827224_827515_grch38|tfbs
binds_to|0.496|ENCODE|ensg00000183337|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827226_827656_grch38|tfbs
binds_to|0.443|ENCODE|ensg00000095794|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827229_827753_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000025293|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827235_827540_grch38|tfbs
binds_to|0.769|ENCODE|ensg00000102034|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827242_827587_grch38|tfbs
binds_to|0.273|ENCODE|ensg00000185551|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827242_827732_grch38|tfbs
binds_to|0.506|ENCODE|ensg00000116017|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827243_827593_grch38|tfbs
binds_to|0.124|ENCODE|ensg00000141905|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827250_827694_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000127511|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827252_827522_grch38|tfbs
binds_to|0.212|ENCODE|ensg00000172534|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827254_827694_grch38|tfbs
binds_to|0.44|ENCODE|ensg00000108312|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827262_827672_grch38|tfbs
binds_to|0.335|ENCODE|ensg00000166716|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827266_827642_grch38|tfbs
binds_to|0.248|ENCODE|ensg00000125952|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827266_827662_grch38|tfbs
binds_to|0.053|ENCODE|ensg00000106459|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827290_827885_grch38|tfbs
binds_to|0.211|ENCODE|ensg00000020633|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827291_827655_grch38|tfbs
binds_to|0.572|ENCODE|ensg00000154727|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827302_827672_grch38|tfbs
binds_to|0.273|ENCODE|ensg00000172943|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827307_827560_grch38|tfbs
binds_to|0.096|ENCODE|ensg00000125798|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827312_827712_grch38|tfbs
binds_to|0.542|ENCODE|ensg00000066422|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827314_827644_grch38|tfbs
binds_to|0.158|ENCODE|ensg00000134107|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827339_827536_grch38|tfbs
binds_to|0.278|ENCODE|ensg00000113658|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827363_827520_grch38|tfbs
binds_to|0.425|ENCODE|ensg00000167685|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827389_827529_grch38|tfbs
binds_to|0.279|ENCODE|ensg00000101076|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827390_827641_grch38|tfbs
binds_to|0.349|ENCODE|ensg00000185591|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827416_827659_grch38|tfbs
binds_to|0.315|ENCODE|ensg00000186350|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827419_827605_grch38|tfbs
binds_to|0.599|ENCODE|ensg00000120738|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_827512_827796_grch38|tfbs
binds_to|0.533|ENCODE|ensg00000169554|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_829291_829776_grch38|tfbs
binds_to|0.288|ENCODE|ensg00000057935|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_829892_830416_grch38|tfbs
binds_to|0.058|ENCODE|ensg00000140262|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_830108_830488_grch38|tfbs
binds_to|0.105|ENCODE|ensg00000049618|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_830246_830770_grch38|tfbs
binds_to|0.159|ENCODE|ensg00000157933|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_830685_831135_grch38|tfbs
binds_to|0.134|ENCODE|ensg00000185591|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_830690_831170_grch38|tfbs
binds_to|0.14|ENCODE|ensg00000186350|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_830711_831155_grch38|tfbs
binds_to|0.128|ENCODE|ensg00000070444|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_830723_831107_grch38|tfbs
binds_to|0.275|ENCODE|ensg00000090447|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_830742_831112_grch38|tfbs
binds_to|0.159|ENCODE|ensg00000125798|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_830827_830967_grch38|tfbs
binds_to|0.043|ENCODE|ensg00000160199|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831309_831765_grch38|tfbs
binds_to|0.276|ENCODE|ensg00000134138|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831352_831607_grch38|tfbs
binds_to|0.602|ENCODE|ensg00000196591|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831456_831960_grch38|tfbs
binds_to|0.17|ENCODE|ensg00000162772|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831495_831995_grch38|tfbs
binds_to|0.569|ENCODE|ensg00000121481|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831517_832117_grch38|tfbs
binds_to|0.654|ENCODE|ensg00000116478|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831533_831977_grch38|tfbs
binds_to|0.524|ENCODE|ensg00000139613|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831534_832024_grch38|tfbs
binds_to|0.418|ENCODE|ensg00000073584|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831543_832059_grch38|tfbs
binds_to|0.71|ENCODE|ensg00000004487|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831572_831818_grch38|tfbs
binds_to|0.365|ENCODE|ensg00000276644|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831591_831971_grch38|tfbs
binds_to|0.067|ENCODE|ensg00000078699|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831623_831993_grch38|tfbs
binds_to|0.036|ENCODE|ensg00000162367|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831624_832000_grch38|tfbs
binds_to|0.057|ENCODE|ensg00000140262|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831627_832007_grch38|tfbs
binds_to|0.622|ENCODE|ensg00000133884|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831678_831987_grch38|tfbs
binds_to|0.762|ENCODE|ensg00000127616|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831682_831964_grch38|tfbs
binds_to|0.24|ENCODE|ensg00000049618|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831682_831897_grch38|tfbs
binds_to|0.288|ENCODE|ensg00000123405|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831712_831976_grch38|tfbs
binds_to|0.252|ENCODE|ensg00000187098|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831721_831925_grch38|tfbs
binds_to|0.079|ENCODE|ensg00000129993|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_831753_831855_grch38|tfbs
binds_to|0.257|ENCODE|ensg00000126351|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_832116_832492_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000177485|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_832147_832570_grch38|tfbs
binds_to|0.13|ENCODE|ensg00000132005|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_832177_832514_grch38|tfbs
binds_to|0.277|ENCODE|ensg00000116478|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_832516_832960_grch38|tfbs
binds_to|0.184|ENCODE|ensg00000020633|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_838327_838691_grch38|tfbs
binds_to|0.119|ENCODE|ensg00000125798|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_838900_839300_grch38|tfbs
binds_to|0.103|ENCODE|ensg00000116539|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839154_839584_grch38|tfbs
binds_to|0.177|ENCODE|ensg00000182979|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839205_839645_grch38|tfbs
binds_to|0.995|ENCODE|ensg00000169554|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839258_839754_grch38|tfbs
binds_to|0.312|ENCODE|ensg00000181472|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839273_839697_grch38|tfbs
binds_to|0.122|ENCODE|ensg00000096654|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839307_839717_grch38|tfbs
binds_to|0.191|ENCODE|ensg00000096401|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839331_839701_grch38|tfbs
binds_to|0.342|ENCODE|ensg00000116478|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839359_839803_grch38|tfbs
binds_to|0.297|ENCODE|ensg00000196591|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839361_839777_grch38|tfbs
binds_to|0.183|ENCODE|ensg00000122779|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839378_839758_grch38|tfbs
binds_to|0.167|ENCODE|ensg00000163348|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839384_839744_grch38|tfbs
binds_to|0.081|ENCODE|ensg00000078699|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839386_839756_grch38|tfbs
binds_to|0.314|ENCODE|ensg00000189079|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839404_839744_grch38|tfbs
binds_to|0.049|ENCODE|ensg00000129993|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_839409_839813_grch38|tfbs
binds_to|0.026|ENCODE|ensg00000160199|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842612_843068_grch38|tfbs
binds_to|0.014|ENCODE|ensg00000106459|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842622_843276_grch38|tfbs
binds_to|0.231|ENCODE|ensg00000100395|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842640_843240_grch38|tfbs
binds_to|0.124|ENCODE|ensg00000172466|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842660_843256_grch38|tfbs
binds_to|0.211|ENCODE|ensg00000102145|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842690_843290_grch38|tfbs
binds_to|0.208|ENCODE|ensg00000070444|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842701_843331_grch38|tfbs
binds_to|0.297|ENCODE|ensg00000073584|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842743_843259_grch38|tfbs
binds_to|0.147|ENCODE|ensg00000122779|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842744_843194_grch38|tfbs
binds_to|0.455|ENCODE|ensg00000116478|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842745_843261_grch38|tfbs
binds_to|0.462|ENCODE|ensg00000196591|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842751_843255_grch38|tfbs
binds_to|0.552|ENCODE|ensg00000133884|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842756_843459_grch38|tfbs
binds_to|0.458|ENCODE|ensg00000127616|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842777_843287_grch38|tfbs
binds_to|0.28|ENCODE|ensg00000085274|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842778_843142_grch38|tfbs
binds_to|0.271|ENCODE|ensg00000134107|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842779_843089_grch38|tfbs
binds_to|0.117|ENCODE|ensg00000149480|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842795_843135_grch38|tfbs
binds_to|0.094|ENCODE|ensg00000134138|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842813_843189_grch38|tfbs
binds_to|0.182|ENCODE|ensg00000162772|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842813_843313_grch38|tfbs
binds_to|0.111|ENCODE|ensg00000140262|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842813_843193_grch38|tfbs
binds_to|0.344|ENCODE|ensg00000169554|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842819_843289_grch38|tfbs
binds_to|0.498|ENCODE|ensg00000276644|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842819_843199_grch38|tfbs
binds_to|0.145|ENCODE|ensg00000162367|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842832_843108_grch38|tfbs
binds_to|0.099|ENCODE|ensg00000115966|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842835_843215_grch38|tfbs
binds_to|0.284|ENCODE|ensg00000177606|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842835_843131_grch38|tfbs
binds_to|0.207|ENCODE|ensg00000120738|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842849_843093_grch38|tfbs
binds_to|0.342|ENCODE|ensg00000130522|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842859_843139_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000159692|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842880_843128_grch38|tfbs
binds_to|0.157|ENCODE|ensg00000129993|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842887_843131_grch38|tfbs
binds_to|0.256|ENCODE|ensg00000049618|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842896_843478_grch38|tfbs
binds_to|0.446|ENCODE|ensg00000185811|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842919_843455_grch38|tfbs
binds_to|0.287|ENCODE|ensg00000170653|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842954_843113_grch38|tfbs
binds_to|0.131|ENCODE|ensg00000078699|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_842965_843057_grch38|tfbs
binds_to|0.446|ENCODE|ensg00000143614|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_845566_845902_grch38|tfbs
binds_to|1.0|ENCODE|ensg00000107485|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_845567_846043_grch38|tfbs
binds_to|0.269|ENCODE|ensg00000133884|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_845609_846009_grch38|tfbs
binds_to|0.076|ENCODE|ensg00000129514|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_845619_846009_grch38|tfbs
binds_to|0.157|ENCODE|ensg00000134852|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_845632_846042_grch38|tfbs
binds_to|0.28|ENCODE|ensg00000073584|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_845682_845952_grch38|tfbs
binds_to|0.707|ENCODE|ensg00000159692|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_845736_845840_grch38|tfbs
binds_to|0.338|ENCODE|ensg00000171940|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_845762_845889_grch38|tfbs
binds_to|0.226|ENCODE|ensg00000102974|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_850282_850797_grch38|tfbs
binds_to|0.073|ENCODE|ensg00000084093|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_850297_850707_grch38|tfbs
binds_to|0.115|ENCODE|ensg00000205903|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_851876_852286_grch38|tfbs
binds_to|0.1|ENCODE|ensg00000187098|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_851919_852339_grch38|tfbs
binds_to|0.53|ENCODE|ensg00000004487|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_855198_855654_grch38|tfbs
binds_to|0.137|ENCODE|ensg00000096654|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_855210_855620_grch38|tfbs
binds_to|0.301|ENCODE|ensg00000125618|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_855214_855550_grch38|tfbs
binds_to|0.408|ENCODE|ensg00000070444|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_855293_855439_grch38|tfbs
binds_to|0.077|ENCODE|ensg00000181222|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_855331_855592_grch38|tfbs
binds_to|0.635|ENCODE|ensg00000084676|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_855390_855710_grch38|tfbs
binds_to|0.425|ENCODE|ensg00000102974|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_857846_858725_grch38|tfbs
binds_to|0.146|ENCODE|ensg00000084093|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_858030_858215_grch38|tfbs
binds_to|0.103|ENCODE|ensg00000181222|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_858608_859092_grch38|tfbs
binds_to|0.102|ENCODE|ensg00000164754|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_858641_859037_grch38|tfbs
binds_to|0.04|ENCODE|ensg00000102974|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_858903_859273_grch38|tfbs
binds_to|0.146|ENCODE|ensg00000185811|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_860421_860905_grch38|tfbs
binds_to|0.58|ENCODE|ensg00000276644|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861591_861971_grch38|tfbs
binds_to|0.18|ENCODE|ensg00000036549|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861599_862043_grch38|tfbs
binds_to|0.266|ENCODE|ensg00000187325|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861600_862110_grch38|tfbs
binds_to|0.138|ENCODE|ensg00000174197|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861606_862170_grch38|tfbs
binds_to|0.12|ENCODE|ensg00000049618|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861617_862141_grch38|tfbs
binds_to|0.575|ENCODE|ensg00000143437|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861631_862271_grch38|tfbs
binds_to|0.25|ENCODE|ensg00000133884|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861633_862203_grch38|tfbs
binds_to|0.521|ENCODE|ensg00000257923|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861639_861979_grch38|tfbs
binds_to|0.061|ENCODE|ensg00000198824|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861640_862084_grch38|tfbs
binds_to|0.354|ENCODE|ensg00000162419|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861653_862113_grch38|tfbs
binds_to|0.118|ENCODE|ensg00000070444|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861655_862379_grch38|tfbs
binds_to|0.083|ENCODE|ensg00000160199|gene|https://hgdownload.soe.ucsc.edu/goldenpath/hg38/database/encRegTfbsClustered.txt.gz|chr1_861659_862129_grch38|tfbs
