chr|end|exon_id|exon_number|gene_id|id|source|source_url|start|transcript_id
chr20|10897167|ENSEMBL:ENSE00001647316|2|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000655050
chr20|10896400|ENSEMBL:ENSE00001755268|3|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000655050
chr20|10894844|ENSEMBL:ENSE00003875940|4|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000655050
chr20|10894020|ENSEMBL:ENSE00001632701|5|ENSEMBL:ENSG00000232900|ENSE00001632701|GENCODE|https://www.gencodegenes.org/human/|10893965|ENSEMBL:ENST00000655050
chr20|10890280|ENSEMBL:ENSE00003874230|6|ENSEMBL:ENSG00000232900|ENSE00003874230|GENCODE|https://www.gencodegenes.org/human/|10889949|ENSEMBL:ENST00000655050
chr20|10909267|ENSEMBL:ENSE00003854327|1|ENSEMBL:ENSG00000232900|ENSE00003854327|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000655890
chr20|10908401|ENSEMBL:ENSE00003855578|2|ENSEMBL:ENSG00000232900|ENSE00003855578|GENCODE|https://www.gencodegenes.org/human/|10908360|ENSEMBL:ENST00000655890
chr20|10908250|ENSEMBL:ENSE00003869211|3|ENSEMBL:ENSG00000232900|ENSE00003869211|GENCODE|https://www.gencodegenes.org/human/|10908206|ENSEMBL:ENST00000655890
chr20|10907641|ENSEMBL:ENSE00003885077|4|ENSEMBL:ENSG00000232900|ENSE00003885077|GENCODE|https://www.gencodegenes.org/human/|10907579|ENSEMBL:ENST00000655890
chr20|10897167|ENSEMBL:ENSE00001647316|5|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000655890
chr20|10896400|ENSEMBL:ENSE00001755268|6|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000655890
chr20|10894862|ENSEMBL:ENSE00001696451|7|ENSEMBL:ENSG00000232900|ENSE00001696451|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000655890
chr20|10894020|ENSEMBL:ENSE00001632701|8|ENSEMBL:ENSG00000232900|ENSE00001632701|GENCODE|https://www.gencodegenes.org/human/|10893965|ENSEMBL:ENST00000655890
chr20|10890280|ENSEMBL:ENSE00003858785|9|ENSEMBL:ENSG00000232900|ENSE00003858785|GENCODE|https://www.gencodegenes.org/human/|10889953|ENSEMBL:ENST00000655890
chr20|10909234|ENSEMBL:ENSE00003868539|1|ENSEMBL:ENSG00000232900|ENSE00003868539|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000656902
chr20|10897167|ENSEMBL:ENSE00001647316|2|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000656902
chr20|10896400|ENSEMBL:ENSE00001755268|3|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000656902
chr20|10894862|ENSEMBL:ENSE00001696451|4|ENSEMBL:ENSG00000232900|ENSE00001696451|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000656902
chr20|10894020|ENSEMBL:ENSE00003862729|5|ENSEMBL:ENSG00000232900|ENSE00003862729|GENCODE|https://www.gencodegenes.org/human/|10893915|ENSEMBL:ENST00000656902
chr20|10909277|ENSEMBL:ENSE00003880039|1|ENSEMBL:ENSG00000232900|ENSE00003880039|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000653414
chr20|10908401|ENSEMBL:ENSE00003855578|2|ENSEMBL:ENSG00000232900|ENSE00003855578|GENCODE|https://www.gencodegenes.org/human/|10908360|ENSEMBL:ENST00000653414
chr20|10908250|ENSEMBL:ENSE00003869211|3|ENSEMBL:ENSG00000232900|ENSE00003869211|GENCODE|https://www.gencodegenes.org/human/|10908206|ENSEMBL:ENST00000653414
chr20|10907641|ENSEMBL:ENSE00003885077|4|ENSEMBL:ENSG00000232900|ENSE00003885077|GENCODE|https://www.gencodegenes.org/human/|10907579|ENSEMBL:ENST00000653414
chr20|10897167|ENSEMBL:ENSE00001647316|5|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000653414
chr20|10896400|ENSEMBL:ENSE00001755268|6|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000653414
chr20|10894844|ENSEMBL:ENSE00003875940|7|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000653414
chr20|10894020|ENSEMBL:ENSE00003862729|8|ENSEMBL:ENSG00000232900|ENSE00003862729|GENCODE|https://www.gencodegenes.org/human/|10893915|ENSEMBL:ENST00000653414
chr20|10909272|ENSEMBL:ENSE00001717296|1|ENSEMBL:ENSG00000232900|ENSE00001717296|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000656524
chr20|10907641|ENSEMBL:ENSE00003885077|2|ENSEMBL:ENSG00000232900|ENSE00003885077|GENCODE|https://www.gencodegenes.org/human/|10907579|ENSEMBL:ENST00000656524
chr20|10897167|ENSEMBL:ENSE00001647316|3|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000656524
chr20|10896400|ENSEMBL:ENSE00001755268|4|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000656524
chr20|10894862|ENSEMBL:ENSE00001696451|5|ENSEMBL:ENSG00000232900|ENSE00001696451|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000656524
chr20|10894020|ENSEMBL:ENSE00003879076|6|ENSEMBL:ENSG00000232900|ENSE00003879076|GENCODE|https://www.gencodegenes.org/human/|10893917|ENSEMBL:ENST00000656524
chr20|10909272|ENSEMBL:ENSE00001717296|1|ENSEMBL:ENSG00000232900|ENSE00001717296|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000665608
chr20|10908401|ENSEMBL:ENSE00003855578|2|ENSEMBL:ENSG00000232900|ENSE00003855578|GENCODE|https://www.gencodegenes.org/human/|10908360|ENSEMBL:ENST00000665608
chr20|10908250|ENSEMBL:ENSE00003869211|3|ENSEMBL:ENSG00000232900|ENSE00003869211|GENCODE|https://www.gencodegenes.org/human/|10908206|ENSEMBL:ENST00000665608
chr20|10907641|ENSEMBL:ENSE00003885077|4|ENSEMBL:ENSG00000232900|ENSE00003885077|GENCODE|https://www.gencodegenes.org/human/|10907579|ENSEMBL:ENST00000665608
chr20|10897167|ENSEMBL:ENSE00001647316|5|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000665608
chr20|10896400|ENSEMBL:ENSE00001755268|6|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000665608
chr20|10894862|ENSEMBL:ENSE00001696451|7|ENSEMBL:ENSG00000232900|ENSE00001696451|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000665608
chr20|10894020|ENSEMBL:ENSE00003879076|8|ENSEMBL:ENSG00000232900|ENSE00003879076|GENCODE|https://www.gencodegenes.org/human/|10893917|ENSEMBL:ENST00000665608
chr20|10909272|ENSEMBL:ENSE00001717296|1|ENSEMBL:ENSG00000232900|ENSE00001717296|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000662420
chr20|10897167|ENSEMBL:ENSE00001647316|2|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000662420
chr20|10896400|ENSEMBL:ENSE00001755268|3|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000662420
chr20|10894844|ENSEMBL:ENSE00003875940|4|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000662420
chr20|10894020|ENSEMBL:ENSE00003879076|5|ENSEMBL:ENSG00000232900|ENSE00003879076|GENCODE|https://www.gencodegenes.org/human/|10893917|ENSEMBL:ENST00000662420
chr20|10909277|ENSEMBL:ENSE00003880039|1|ENSEMBL:ENSG00000232900|ENSE00003880039|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000657238
chr20|10907641|ENSEMBL:ENSE00003885077|2|ENSEMBL:ENSG00000232900|ENSE00003885077|GENCODE|https://www.gencodegenes.org/human/|10907579|ENSEMBL:ENST00000657238
chr20|10897167|ENSEMBL:ENSE00001647316|3|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000657238
chr20|10896400|ENSEMBL:ENSE00001755268|4|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000657238
chr20|10894844|ENSEMBL:ENSE00003875940|5|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000657238
chr20|10894020|ENSEMBL:ENSE00003879076|6|ENSEMBL:ENSG00000232900|ENSE00003879076|GENCODE|https://www.gencodegenes.org/human/|10893917|ENSEMBL:ENST00000657238
chr20|10909279|ENSEMBL:ENSE00003857611|1|ENSEMBL:ENSG00000232900|ENSE00003857611|GENCODE|https://www.gencodegenes.org/human/|10908966|ENSEMBL:ENST00000663360
chr20|10908401|ENSEMBL:ENSE00003855578|2|ENSEMBL:ENSG00000232900|ENSE00003855578|GENCODE|https://www.gencodegenes.org/human/|10908360|ENSEMBL:ENST00000663360
chr20|10908250|ENSEMBL:ENSE00003869211|3|ENSEMBL:ENSG00000232900|ENSE00003869211|GENCODE|https://www.gencodegenes.org/human/|10908206|ENSEMBL:ENST00000663360
chr20|10897167|ENSEMBL:ENSE00001647316|4|ENSEMBL:ENSG00000232900|ENSE00001647316|GENCODE|https://www.gencodegenes.org/human/|10897106|ENSEMBL:ENST00000663360
chr20|10896400|ENSEMBL:ENSE00001755268|5|ENSEMBL:ENSG00000232900|ENSE00001755268|GENCODE|https://www.gencodegenes.org/human/|10896015|ENSEMBL:ENST00000663360
chr20|10894844|ENSEMBL:ENSE00003875940|6|ENSEMBL:ENSG00000232900|ENSE00003875940|GENCODE|https://www.gencodegenes.org/human/|10894616|ENSEMBL:ENST00000663360
chr20|10894020|ENSEMBL:ENSE00003879076|7|ENSEMBL:ENSG00000232900|ENSE00003879076|GENCODE|https://www.gencodegenes.org/human/|10893917|ENSEMBL:ENST00000663360
chr20|10889088|ENSEMBL:ENSE00001554708|1|ENSEMBL:ENSG00000217809|ENSE00001554708|GENCODE|https://www.gencodegenes.org/human/|10888582|ENSEMBL:ENST00000406588
chr20|10996539|ENSEMBL:ENSE00003878601|1|ENSEMBL:ENSG00000125899|ENSE00003878601|GENCODE|https://www.gencodegenes.org/human/|10996293|ENSEMBL:ENST00000659767
chr20|10998698|ENSEMBL:ENSE00003872201|2|ENSEMBL:ENSG00000125899|ENSE00003872201|GENCODE|https://www.gencodegenes.org/human/|10998321|ENSEMBL:ENST00000659767
chr20|11027906|ENSEMBL:ENSE00001476839|3|ENSEMBL:ENSG00000125899|ENSE00001476839|GENCODE|https://www.gencodegenes.org/human/|11027751|ENSEMBL:ENST00000659767
chr20|11028284|ENSEMBL:ENSE00001476835|4|ENSEMBL:ENSG00000125899|ENSE00001476835|GENCODE|https://www.gencodegenes.org/human/|11028162|ENSEMBL:ENST00000659767
chr20|11029455|ENSEMBL:ENSE00003885250|5|ENSEMBL:ENSG00000125899|ENSE00003885250|GENCODE|https://www.gencodegenes.org/human/|11029191|ENSEMBL:ENST00000659767
chr20|10998698|ENSEMBL:ENSE00003861121|1|ENSEMBL:ENSG00000125899|ENSE00003861121|GENCODE|https://www.gencodegenes.org/human/|10998587|ENSEMBL:ENST00000662726
chr20|11001281|ENSEMBL:ENSE00003877876|2|ENSEMBL:ENSG00000125899|ENSE00003877876|GENCODE|https://www.gencodegenes.org/human/|11000760|ENSEMBL:ENST00000662726
chr20|11026574|ENSEMBL:ENSE00003873246|3|ENSEMBL:ENSG00000125899|ENSE00003873246|GENCODE|https://www.gencodegenes.org/human/|11026445|ENSEMBL:ENST00000662726
chr20|11027906|ENSEMBL:ENSE00001476839|4|ENSEMBL:ENSG00000125899|ENSE00001476839|GENCODE|https://www.gencodegenes.org/human/|11027751|ENSEMBL:ENST00000662726
chr20|11028284|ENSEMBL:ENSE00001476835|5|ENSEMBL:ENSG00000125899|ENSE00001476835|GENCODE|https://www.gencodegenes.org/human/|11028162|ENSEMBL:ENST00000662726
chr20|11029366|ENSEMBL:ENSE00001476832|6|ENSEMBL:ENSG00000125899|ENSE00001476832|GENCODE|https://www.gencodegenes.org/human/|11029191|ENSEMBL:ENST00000662726
chr20|11026574|ENSEMBL:ENSE00003859684|1|ENSEMBL:ENSG00000125899|ENSE00003859684|GENCODE|https://www.gencodegenes.org/human/|11026443|ENSEMBL:ENST00000378252
chr20|11027906|ENSEMBL:ENSE00001476839|2|ENSEMBL:ENSG00000125899|ENSE00001476839|GENCODE|https://www.gencodegenes.org/human/|11027751|ENSEMBL:ENST00000378252
chr20|11028284|ENSEMBL:ENSE00001476835|3|ENSEMBL:ENSG00000125899|ENSE00001476835|GENCODE|https://www.gencodegenes.org/human/|11028162|ENSEMBL:ENST00000378252
chr20|11029455|ENSEMBL:ENSE00003885250|4|ENSEMBL:ENSG00000125899|ENSE00003885250|GENCODE|https://www.gencodegenes.org/human/|11029191|ENSEMBL:ENST00000378252
chr20|11001763|ENSEMBL:ENSE00003468041|1|ENSEMBL:ENSG00000270777|ENSE00003468041|GENCODE|https://www.gencodegenes.org/human/|11001304|ENSEMBL:ENST00000605338
chr20|11301525|ENSEMBL:ENSE00001714632|1|ENSEMBL:ENSG00000230990|ENSE00001714632|GENCODE|https://www.gencodegenes.org/human/|11301440|ENSEMBL:ENST00000444792
chr20|11294734|ENSEMBL:ENSE00001791334|2|ENSEMBL:ENSG00000230990|ENSE00001791334|GENCODE|https://www.gencodegenes.org/human/|11294636|ENSEMBL:ENST00000444792
chr20|11286779|ENSEMBL:ENSE00001604695|3|ENSEMBL:ENSG00000230990|ENSE00001604695|GENCODE|https://www.gencodegenes.org/human/|11286662|ENSEMBL:ENST00000444792
chr20|11273383|ENSEMBL:ENSE00001675896|4|ENSEMBL:ENSG00000230990|ENSE00001675896|GENCODE|https://www.gencodegenes.org/human/|11273334|ENSEMBL:ENST00000444792
chr20|11271283|ENSEMBL:ENSE00001715569|5|ENSEMBL:ENSG00000230990|ENSE00001715569|GENCODE|https://www.gencodegenes.org/human/|11271205|ENSEMBL:ENST00000444792
chr20|11270678|ENSEMBL:ENSE00001743391|6|ENSEMBL:ENSG00000230990|ENSE00001743391|GENCODE|https://www.gencodegenes.org/human/|11270259|ENSEMBL:ENST00000444792
chr20|11268882|ENSEMBL:ENSE00001766527|7|ENSEMBL:ENSG00000230990|ENSE00001766527|GENCODE|https://www.gencodegenes.org/human/|11268750|ENSEMBL:ENST00000444792
chr20|11234289|ENSEMBL:ENSE00001669309|8|ENSEMBL:ENSG00000230990|ENSE00001669309|GENCODE|https://www.gencodegenes.org/human/|11234170|ENSEMBL:ENST00000444792
chr20|11273385|ENSEMBL:ENSE00003875227|1|ENSEMBL:ENSG00000230990|ENSE00003875227|GENCODE|https://www.gencodegenes.org/human/|11273334|ENSEMBL:ENST00000666460
chr20|11268882|ENSEMBL:ENSE00001766527|2|ENSEMBL:ENSG00000230990|ENSE00001766527|GENCODE|https://www.gencodegenes.org/human/|11268750|ENSEMBL:ENST00000666460
chr20|11265429|ENSEMBL:ENSE00003877932|3|ENSEMBL:ENSG00000230990|ENSE00003877932|GENCODE|https://www.gencodegenes.org/human/|11264944|ENSEMBL:ENST00000666460
chr20|11273404|ENSEMBL:ENSE00003857464|1|ENSEMBL:ENSG00000230990|ENSE00003857464|GENCODE|https://www.gencodegenes.org/human/|11273334|ENSEMBL:ENST00000412405
chr20|11268882|ENSEMBL:ENSE00001766527|2|ENSEMBL:ENSG00000230990|ENSE00001766527|GENCODE|https://www.gencodegenes.org/human/|11268750|ENSEMBL:ENST00000412405
chr20|11266443|ENSEMBL:ENSE00001663715|3|ENSEMBL:ENSG00000230990|ENSE00001663715|GENCODE|https://www.gencodegenes.org/human/|11264950|ENSEMBL:ENST00000412405
chr20|11273401|ENSEMBL:ENSE00003851374|1|ENSEMBL:ENSG00000230990|ENSE00003851374|GENCODE|https://www.gencodegenes.org/human/|11273334|ENSEMBL:ENST00000667330
chr20|11268882|ENSEMBL:ENSE00001766527|2|ENSEMBL:ENSG00000230990|ENSE00001766527|GENCODE|https://www.gencodegenes.org/human/|11268750|ENSEMBL:ENST00000667330
chr20|11267368|ENSEMBL:ENSE00003869675|3|ENSEMBL:ENSG00000230990|ENSE00003869675|GENCODE|https://www.gencodegenes.org/human/|11266661|ENSEMBL:ENST00000667330
chr20|11345855|ENSEMBL:ENSE00001656386|1|ENSEMBL:ENSG00000235544|ENSE00001656386|GENCODE|https://www.gencodegenes.org/human/|11345383|ENSEMBL:ENST00000451072
chr20|11541647|ENSEMBL:ENSE00003779473|1|ENSEMBL:ENSG00000282478|ENSE00003779473|GENCODE|https://www.gencodegenes.org/human/|11541487|ENSEMBL:ENST00000632608
chr20|11540564|ENSEMBL:ENSE00003782240|2|ENSEMBL:ENSG00000282478|ENSE00003782240|GENCODE|https://www.gencodegenes.org/human/|11540461|ENSEMBL:ENST00000632608
chr20|11536435|ENSEMBL:ENSE00003777435|3|ENSEMBL:ENSG00000282478|ENSE00003777435|GENCODE|https://www.gencodegenes.org/human/|11536406|ENSEMBL:ENST00000632608
chr20|11581335|ENSEMBL:ENSE00003865904|1|ENSEMBL:ENSG00000287754|ENSE00003865904|GENCODE|https://www.gencodegenes.org/human/|11581118|ENSEMBL:ENST00000661821
chr20|11579485|ENSEMBL:ENSE00003880904|2|ENSEMBL:ENSG00000287754|ENSE00003880904|GENCODE|https://www.gencodegenes.org/human/|11579232|ENSEMBL:ENST00000661821
chr20|11569582|ENSEMBL:ENSE00003867358|3|ENSEMBL:ENSG00000287754|ENSE00003867358|GENCODE|https://www.gencodegenes.org/human/|11566484|ENSEMBL:ENST00000661821
chr20|11609048|ENSEMBL:ENSE00003597548|1|ENSEMBL:ENSG00000271397|ENSE00003597548|GENCODE|https://www.gencodegenes.org/human/|11608436|ENSEMBL:ENST00000603272
chr20|11621477|ENSEMBL:ENSE00001610804|1|ENSEMBL:ENSG00000237256|ENSE00001610804|GENCODE|https://www.gencodegenes.org/human/|11621051|ENSEMBL:ENST00000437662
chr20|11687323|ENSEMBL:ENSE00002585488|1|ENSEMBL:ENSG00000261411|ENSE00002585488|GENCODE|https://www.gencodegenes.org/human/|11685144|ENSEMBL:ENST00000569833
chr20|11810426|ENSEMBL:ENSE00002572773|1|ENSEMBL:ENSG00000228422|ENSE00002572773|GENCODE|https://www.gencodegenes.org/human/|11810180|ENSEMBL:ENST00000558175
chr20|11800911|ENSEMBL:ENSE00002571549|2|ENSEMBL:ENSG00000228422|ENSE00002571549|GENCODE|https://www.gencodegenes.org/human/|11800463|ENSEMBL:ENST00000558175
chr20|11827689|ENSEMBL:ENSE00003868655|1|ENSEMBL:ENSG00000228422|ENSE00003868655|GENCODE|https://www.gencodegenes.org/human/|11827287|ENSEMBL:ENST00000663254
chr20|11810439|ENSEMBL:ENSE00001782602|2|ENSEMBL:ENSG00000228422|ENSE00001782602|GENCODE|https://www.gencodegenes.org/human/|11809987|ENSEMBL:ENST00000663254
chr20|11869034|ENSEMBL:ENSE00003852653|1|ENSEMBL:ENSG00000228422|ENSE00003852653|GENCODE|https://www.gencodegenes.org/human/|11868968|ENSEMBL:ENST00000659465
chr20|11810439|ENSEMBL:ENSE00001782602|2|ENSEMBL:ENSG00000228422|ENSE00001782602|GENCODE|https://www.gencodegenes.org/human/|11809987|ENSEMBL:ENST00000659465
chr20|11878371|ENSEMBL:ENSE00003843982|1|ENSEMBL:ENSG00000228422|ENSE00003843982|GENCODE|https://www.gencodegenes.org/human/|11878258|ENSEMBL:ENST00000427835
chr20|11873217|ENSEMBL:ENSE00003847207|2|ENSEMBL:ENSG00000228422|ENSE00003847207|GENCODE|https://www.gencodegenes.org/human/|11873147|ENSEMBL:ENST00000427835
chr20|11872193|ENSEMBL:ENSE00003842959|3|ENSEMBL:ENSG00000228422|ENSE00003842959|GENCODE|https://www.gencodegenes.org/human/|11871899|ENSEMBL:ENST00000427835
chr20|11870727|ENSEMBL:ENSE00003849987|4|ENSEMBL:ENSG00000228422|ENSE00003849987|GENCODE|https://www.gencodegenes.org/human/|11870645|ENSEMBL:ENST00000427835
chr20|11849658|ENSEMBL:ENSE00001672591|5|ENSEMBL:ENSG00000228422|ENSE00001672591|GENCODE|https://www.gencodegenes.org/human/|11849507|ENSEMBL:ENST00000427835
chr20|11810439|ENSEMBL:ENSE00001782602|6|ENSEMBL:ENSG00000228422|ENSE00001782602|GENCODE|https://www.gencodegenes.org/human/|11809987|ENSEMBL:ENST00000427835
chr20|11878371|ENSEMBL:ENSE00003875421|1|ENSEMBL:ENSG00000228422|ENSE00003875421|GENCODE|https://www.gencodegenes.org/human/|11878254|ENSEMBL:ENST00000656506
chr20|11870727|ENSEMBL:ENSE00003849987|2|ENSEMBL:ENSG00000228422|ENSE00003849987|GENCODE|https://www.gencodegenes.org/human/|11870645|ENSEMBL:ENST00000656506
chr20|11810439|ENSEMBL:ENSE00003851555|3|ENSEMBL:ENSG00000228422|ENSE00003851555|GENCODE|https://www.gencodegenes.org/human/|11809988|ENSEMBL:ENST00000656506
chr20|11870728|ENSEMBL:ENSE00002550732|1|ENSEMBL:ENSG00000228422|ENSE00002550732|GENCODE|https://www.gencodegenes.org/human/|11870645|ENSEMBL:ENST00000557899
chr20|11810439|ENSEMBL:ENSE00002544955|2|ENSEMBL:ENSG00000228422|ENSE00002544955|GENCODE|https://www.gencodegenes.org/human/|11809989|ENSEMBL:ENST00000557899
chr20|11878429|ENSEMBL:ENSE00003868508|1|ENSEMBL:ENSG00000228422|ENSE00003868508|GENCODE|https://www.gencodegenes.org/human/|11878254|ENSEMBL:ENST00000666572
chr20|11872193|ENSEMBL:ENSE00003888065|2|ENSEMBL:ENSG00000228422|ENSE00003888065|GENCODE|https://www.gencodegenes.org/human/|11871986|ENSEMBL:ENST00000666572
chr20|11870727|ENSEMBL:ENSE00003849987|3|ENSEMBL:ENSG00000228422|ENSE00003849987|GENCODE|https://www.gencodegenes.org/human/|11870645|ENSEMBL:ENST00000666572
chr20|11810439|ENSEMBL:ENSE00002544955|4|ENSEMBL:ENSG00000228422|ENSE00002544955|GENCODE|https://www.gencodegenes.org/human/|11809989|ENSEMBL:ENST00000666572
chr20|11872022|ENSEMBL:ENSE00003866092|1|ENSEMBL:ENSG00000228422|ENSE00003866092|GENCODE|https://www.gencodegenes.org/human/|11871986|ENSEMBL:ENST00000668731
chr20|11870727|ENSEMBL:ENSE00003879487|2|ENSEMBL:ENSG00000228422|ENSE00003879487|GENCODE|https://www.gencodegenes.org/human/|11870529|ENSEMBL:ENST00000668731
chr20|11819091|ENSEMBL:ENSE00001590167|1|ENSEMBL:ENSG00000222281|ENSE00001590167|GENCODE|https://www.gencodegenes.org/human/|11818821|ENSEMBL:ENST00000410349
chr20|11838574|ENSEMBL:ENSE00003588437|1|ENSEMBL:ENSG00000271298|ENSE00003588437|GENCODE|https://www.gencodegenes.org/human/|11838355|ENSEMBL:ENST00000605565
chr20|11890954|ENSEMBL:ENSE00001769984|1|ENSEMBL:ENSG00000132640|ENSE00001769984|GENCODE|https://www.gencodegenes.org/human/|11890723|ENSEMBL:ENST00000254977
chr20|11918601|ENSEMBL:ENSE00002306852|2|ENSEMBL:ENSG00000132640|ENSE00002306852|GENCODE|https://www.gencodegenes.org/human/|11918334|ENSEMBL:ENST00000254977
chr20|11919176|ENSEMBL:ENSE00003893285|3|ENSEMBL:ENSG00000132640|ENSE00003893285|GENCODE|https://www.gencodegenes.org/human/|11919086|ENSEMBL:ENST00000254977
chr20|11919836|ENSEMBL:ENSE00003514068|4|ENSEMBL:ENSG00000132640|ENSE00003514068|GENCODE|https://www.gencodegenes.org/human/|11919718|ENSEMBL:ENST00000254977
chr20|11926609|ENSEMBL:ENSE00001476761|5|ENSEMBL:ENSG00000132640|ENSE00001476761|GENCODE|https://www.gencodegenes.org/human/|11922634|ENSEMBL:ENST00000254977
chr20|11890954|ENSEMBL:ENSE00001562877|1|ENSEMBL:ENSG00000132640|ENSE00001562877|GENCODE|https://www.gencodegenes.org/human/|11890817|ENSEMBL:ENST00000399006
chr20|11918011|ENSEMBL:ENSE00001535954|2|ENSEMBL:ENSG00000132640|ENSE00001535954|GENCODE|https://www.gencodegenes.org/human/|11917778|ENSEMBL:ENST00000399006
chr20|11918601|ENSEMBL:ENSE00002306852|3|ENSEMBL:ENSG00000132640|ENSE00002306852|GENCODE|https://www.gencodegenes.org/human/|11918334|ENSEMBL:ENST00000399006
chr20|11919176|ENSEMBL:ENSE00003893285|4|ENSEMBL:ENSG00000132640|ENSE00003893285|GENCODE|https://www.gencodegenes.org/human/|11919086|ENSEMBL:ENST00000399006
chr20|11919836|ENSEMBL:ENSE00003514068|5|ENSEMBL:ENSG00000132640|ENSE00003514068|GENCODE|https://www.gencodegenes.org/human/|11919718|ENSEMBL:ENST00000399006
chr20|11926609|ENSEMBL:ENSE00001476761|6|ENSEMBL:ENSG00000132640|ENSE00001476761|GENCODE|https://www.gencodegenes.org/human/|11922634|ENSEMBL:ENST00000399006
chr20|11890954|ENSEMBL:ENSE00001555768|1|ENSEMBL:ENSG00000132640|ENSE00001555768|GENCODE|https://www.gencodegenes.org/human/|11890828|ENSEMBL:ENST00000405977
chr20|11918601|ENSEMBL:ENSE00001553253|2|ENSEMBL:ENSG00000132640|ENSE00001553253|GENCODE|https://www.gencodegenes.org/human/|11917778|ENSEMBL:ENST00000405977
chr20|11919176|ENSEMBL:ENSE00003893285|3|ENSEMBL:ENSG00000132640|ENSE00003893285|GENCODE|https://www.gencodegenes.org/human/|11919086|ENSEMBL:ENST00000405977
chr20|11919836|ENSEMBL:ENSE00003514068|4|ENSEMBL:ENSG00000132640|ENSE00003514068|GENCODE|https://www.gencodegenes.org/human/|11919718|ENSEMBL:ENST00000405977
chr20|11926609|ENSEMBL:ENSE00001476761|5|ENSEMBL:ENSG00000132640|ENSE00001476761|GENCODE|https://www.gencodegenes.org/human/|11922634|ENSEMBL:ENST00000405977
chr20|11890954|ENSEMBL:ENSE00001714273|1|ENSEMBL:ENSG00000132640|ENSE00001714273|GENCODE|https://www.gencodegenes.org/human/|11890870|ENSEMBL:ENST00000449299
chr20|11918601|ENSEMBL:ENSE00002306852|2|ENSEMBL:ENSG00000132640|ENSE00002306852|GENCODE|https://www.gencodegenes.org/human/|11918334|ENSEMBL:ENST00000449299
