tad,genelist
44|chr1|32900000|33100000,TMEM54|Ensembl:ENSG00000121900|HGNC:TMEM54;RNF19B|Ensembl:ENSG00000116514|HGNC:RNF19B;AK2|Ensembl:ENSG00000004455|HGNC:AK2;AZIN2|Ensembl:ENSG00000142920|HGNC:AZIN2
45|chr1|33100000|33500000,AZIN2|Ensembl:ENSG00000142920|HGNC:AZIN2;TRIM62|Ensembl:ENSG00000116525|HGNC:TRIM62;ZNF362|Ensembl:ENSG00000160094|HGNC:ZNF362;A3GALT2|Ensembl:ENSG00000184389|HGNC:A3GALT2;PHC2|Ensembl:ENSG00000134686|HGNC:PHC2;ZSCAN20|Ensembl:ENSG00000121903|HGNC:ZSCAN20
46|chr1|33500000|34800000,CSMD2|Ensembl:ENSG00000121904|HGNC:CSMD2;HMGB4|Ensembl:ENSG00000176256|HGNC:HMGB4;C1orf94|Ensembl:ENSG00000142698|HGNC:C1orf94;SMIM12|Ensembl:ENSG00000163866|HGNC:SMIM12;GJB5|Ensembl:ENSG00000189280|HGNC:GJB5;GJB4|Ensembl:ENSG00000189433|HGNC:GJB4;GJB3|Ensembl:ENSG00000188910|HGNC:GJB3;GJA4|Ensembl:ENSG00000187513|HGNC:GJA4
47|chr1|34800000|35850000,SMIM12|Ensembl:ENSG00000163866|HGNC:SMIM12;DLGAP3|Ensembl:ENSG00000116544|HGNC:DLGAP3;TMEM35B|Ensembl:ENSG00000243749|HGNC:TMEM35B;ZMYM6|Ensembl:ENSG00000163867|HGNC:ZMYM6;ZMYM1|Ensembl:ENSG00000197056|HGNC:ZMYM1;SFPQ|Ensembl:ENSG00000116560|HGNC:SFPQ;ZMYM4|Ensembl:ENSG00000146463|HGNC:ZMYM4;KIAA0319L|Ensembl:ENSG00000142687|HGNC:KIAA0319L;NCDN|Ensembl:ENSG00000020129|HGNC:NCDN;TFAP2E|Ensembl:ENSG00000116819|HGNC:TFAP2E;PSMB2|Ensembl:ENSG00000126067|HGNC:PSMB2;C1orf216|Ensembl:ENSG00000142686|HGNC:C1orf216;CLSPN|Ensembl:ENSG00000092853|HGNC:CLSPN;AGO4|Ensembl:ENSG00000134698|HGNC:AGO4
48|chr1|35850000|36050000,AGO4|Ensembl:ENSG00000134698|HGNC:AGO4;AGO1|Ensembl:ENSG00000092847|HGNC:AGO1;AGO3|Ensembl:ENSG00000126070|HGNC:AGO3
49|chr1|36100000|36450000,COL8A2|Ensembl:ENSG00000171812|HGNC:COL8A2;TRAPPC3|Ensembl:ENSG00000054116|HGNC:TRAPPC3;MAP7D1|Ensembl:ENSG00000116871|HGNC:MAP7D1;THRAP3|Ensembl:ENSG00000054118|HGNC:THRAP3;SH3D21|Ensembl:ENSG00000214193|HGNC:SH3D21;EVA1B|Ensembl:ENSG00000142694|HGNC:EVA1B;STK40|Ensembl:ENSG00000196182|HGNC:STK40;LSM10|Ensembl:ENSG00000181817|HGNC:LSM10;OSCP1|Ensembl:ENSG00000116885|HGNC:OSCP1
50|chr1|36450000|37450000,OSCP1|Ensembl:ENSG00000116885|HGNC:OSCP1;MRPS15|Ensembl:ENSG00000116898|HGNC:MRPS15;CSF3R|Ensembl:ENSG00000119535|HGNC:CSF3R;GRIK3|Ensembl:ENSG00000163873|HGNC:GRIK3
51|chr1|37450000|37750000,ZC3H12A|Ensembl:ENSG00000163874|HGNC:ZC3H12A;MEAF6|Ensembl:ENSG00000163875|HGNC:MEAF6;SNIP1|Ensembl:ENSG00000163877|HGNC:SNIP1;DNALI1|Ensembl:ENSG00000163879|HGNC:DNALI1;GNL2|Ensembl:ENSG00000134697|HGNC:GNL2;RSPO1|Ensembl:ENSG00000169218|HGNC:RSPO1;C1orf109|Ensembl:ENSG00000116922|HGNC:C1orf109;CDCA8|Ensembl:ENSG00000134690|HGNC:CDCA8;EPHA10|Ensembl:ENSG00000183317|HGNC:EPHA10
52|chr1|37950000|39000000,SF3A3|Ensembl:ENSG00000183431|HGNC:SF3A3;FHL3|Ensembl:ENSG00000183386|HGNC:FHL3;UTP11|Ensembl:ENSG00000183520|HGNC:UTP11;POU3F1|Ensembl:ENSG00000185668|HGNC:POU3F1;RRAGC|Ensembl:ENSG00000116954|HGNC:RRAGC;MYCBP|Ensembl:ENSG00000214114|HGNC:MYCBP;GJA9|Ensembl:ENSG00000131233|HGNC:GJA9;RHBDL2|Ensembl:ENSG00000158315|HGNC:RHBDL2;AKIRIN1|Ensembl:ENSG00000174574|HGNC:AKIRIN1
53|chr1|39100000|39800000,MACF1|Ensembl:ENSG00000127603|HGNC:MACF1;BMP8A|Ensembl:ENSG00000183682|HGNC:BMP8A;PABPC4|Ensembl:ENSG00000090621|HGNC:PABPC4;HEYL|Ensembl:ENSG00000163909|HGNC:HEYL;NT5C1A|Ensembl:ENSG00000116981|HGNC:NT5C1A;HPCAL4|Ensembl:ENSG00000116983|HGNC:HPCAL4;PPIE|Ensembl:ENSG00000084072|HGNC:PPIE;BMP8B|Ensembl:ENSG00000116985|HGNC:BMP8B;OXCT2|Ensembl:ENSG00000198754|HGNC:OXCT2
54|chr1|39800000|40050000,TRIT1|Ensembl:ENSG00000043514|HGNC:TRIT1;MYCL|Ensembl:ENSG00000116990|HGNC:MYCL;MFSD2A|Ensembl:ENSG00000168389|HGNC:MFSD2A;CAP1|Ensembl:ENSG00000131236|HGNC:CAP1
55|chr1|40050000|40500000,CAP1|Ensembl:ENSG00000131236|HGNC:CAP1;PPT1|Ensembl:ENSG00000131238|HGNC:PPT1;RLF|Ensembl:ENSG00000117000|HGNC:RLF;TMCO2|Ensembl:ENSG00000188800|HGNC:TMCO2;ZMPSTE24|Ensembl:ENSG00000084073|HGNC:ZMPSTE24;COL9A2|Ensembl:ENSG00000049089|HGNC:COL9A2;SMAP2|Ensembl:ENSG00000084070|HGNC:SMAP2;ZFP69B|Ensembl:ENSG00000187801|HGNC:ZFP69B;ZFP69|Ensembl:ENSG00000187815|HGNC:ZFP69
56|chr1|40600000|41000000,RIMS3|Ensembl:ENSG00000117016|HGNC:RIMS3;NFYC|Ensembl:ENSG00000066136|HGNC:NFYC;KCNQ4|Ensembl:ENSG00000117013|HGNC:KCNQ4;CITED4|Ensembl:ENSG00000179862|HGNC:CITED4;CTPS1|Ensembl:ENSG00000171793|HGNC:CTPS1
57|chr1|41000000|42800000,CTPS1|Ensembl:ENSG00000171793|HGNC:CTPS1;SLFNL1|Ensembl:ENSG00000171790|HGNC:SLFNL1;SCMH1|Ensembl:ENSG00000010803|HGNC:SCMH1;FOXO6|Ensembl:ENSG00000204060|HGNC:FOXO6;EDN2|Ensembl:ENSG00000127129|HGNC:EDN2;HIVEP3|Ensembl:ENSG00000127124|HGNC:HIVEP3;GUCA2B|Ensembl:ENSG00000044012|HGNC:GUCA2B;GUCA2A|Ensembl:ENSG00000197273|HGNC:GUCA2A;FOXJ3|Ensembl:ENSG00000198815|HGNC:FOXJ3;RIMKLA|Ensembl:ENSG00000177181|HGNC:RIMKLA;ZMYND12|Ensembl:ENSG00000066185|HGNC:ZMYND12;PPCS|Ensembl:ENSG00000127125|HGNC:PPCS;CCDC30|Ensembl:ENSG00000186409|HGNC:CCDC30;PPIH|Ensembl:ENSG00000171960|HGNC:PPIH;YBX1|Ensembl:ENSG00000065978|HGNC:YBX1;CLDN19|Ensembl:ENSG00000164007|HGNC:CLDN19;P3H1|Ensembl:ENSG00000117385|HGNC:P3H1;C1orf50|Ensembl:ENSG00000164008|HGNC:C1orf50;TMEM269|Ensembl:ENSG00000274386|HGNC:TMEM269
58|chr1|42800000|43200000,TMEM269|Ensembl:ENSG00000274386|HGNC:TMEM269;SVBP|Ensembl:ENSG00000177868|HGNC:SVBP;ERMAP|Ensembl:ENSG00000164010|HGNC:ERMAP;ZNF691|Ensembl:ENSG00000164011|HGNC:ZNF691;SLC2A1|Ensembl:ENSG00000117394|HGNC:SLC2A1;FAM183A|Ensembl:ENSG00000186973|HGNC:FAM183A;EBNA1BP2|Ensembl:ENSG00000117395|HGNC:EBNA1BP2;CFAP57|Ensembl:ENSG00000243710|HGNC:CFAP57
59|chr1|43200000|44100000,EBNA1BP2|Ensembl:ENSG00000117395|HGNC:EBNA1BP2;CFAP57|Ensembl:ENSG00000243710|HGNC:CFAP57;TMEM125|Ensembl:ENSG00000179178|HGNC:TMEM125;C1orf210|Ensembl:ENSG00000253313|HGNC:C1orf210;TIE1|Ensembl:ENSG00000066056|HGNC:TIE1;MPL|Ensembl:ENSG00000117400|HGNC:MPL;CDC20|Ensembl:ENSG00000117399|HGNC:CDC20;ELOVL1|Ensembl:ENSG00000066322|HGNC:ELOVL1;MED8|Ensembl:ENSG00000159479|HGNC:MED8;SZT2|Ensembl:ENSG00000198198|HGNC:SZT2;HYI|Ensembl:ENSG00000178922|HGNC:HYI;PTPRF|Ensembl:ENSG00000142949|HGNC:PTPRF;KDM4A|Ensembl:ENSG00000066135|HGNC:KDM4A;ST3GAL3|Ensembl:ENSG00000126091|HGNC:ST3GAL3;ARTN|Ensembl:ENSG00000117407|HGNC:ARTN;IPO13|Ensembl:ENSG00000117408|HGNC:IPO13;DPH2|Ensembl:ENSG00000132768|HGNC:DPH2;ATP6V0B|Ensembl:ENSG00000117410|HGNC:ATP6V0B;B4GALT2|Ensembl:ENSG00000117411|HGNC:B4GALT2;CCDC24|Ensembl:ENSG00000159214|HGNC:CCDC24;SLC6A9|Ensembl:ENSG00000196517|HGNC:SLC6A9
60|chr1|44100000|44700000,KLF17|Ensembl:ENSG00000171872|HGNC:KLF17;KLF18|Ensembl:ENSG00000283039|HGNC:KLF18;DMAP1|Ensembl:ENSG00000178028|HGNC:DMAP1;ERI3|Ensembl:ENSG00000117419|HGNC:ERI3;RNF220|Ensembl:ENSG00000187147|HGNC:RNF220;TMEM53|Ensembl:ENSG00000126106|HGNC:TMEM53;ARMH1|Ensembl:ENSG00000198520|HGNC:ARMH1
61|chr1|44700000|45550000,ARMH1|Ensembl:ENSG00000198520|HGNC:ARMH1;KIF2C|Ensembl:ENSG00000142945|HGNC:KIF2C;RPS8|Ensembl:ENSG00000142937|HGNC:RPS8;BEST4|Ensembl:ENSG00000142959|HGNC:BEST4;PLK3|Ensembl:ENSG00000173846|HGNC:PLK3;TCTEX1D4|Ensembl:ENSG00000188396|HGNC:TCTEX1D4;BTBD19|Ensembl:ENSG00000222009|HGNC:BTBD19;PTCH2|Ensembl:ENSG00000117425|HGNC:PTCH2;EIF2B3|Ensembl:ENSG00000070785|HGNC:EIF2B3;HECTD3|Ensembl:ENSG00000126107|HGNC:HECTD3;UROD|Ensembl:ENSG00000126088|HGNC:UROD;ZSWIM5|Ensembl:ENSG00000162415|HGNC:ZSWIM5;HPDL|Ensembl:ENSG00000186603|HGNC:HPDL;MUTYH|Ensembl:ENSG00000132781|HGNC:MUTYH;TOE1|Ensembl:ENSG00000132773|HGNC:TOE1;TESK2|Ensembl:ENSG00000070759|HGNC:TESK2;CCDC163|Ensembl:ENSG00000280670|HGNC:CCDC163;MMACHC|Ensembl:ENSG00000132763|HGNC:MMACHC;PRDX1|Ensembl:ENSG00000117450|HGNC:PRDX1
62|chr1|45600000|46400000,NASP|Ensembl:ENSG00000132780|HGNC:NASP;CCDC17|Ensembl:ENSG00000159588|HGNC:CCDC17;GPBP1L1|Ensembl:ENSG00000159592|HGNC:GPBP1L1;TMEM69|Ensembl:ENSG00000159596|HGNC:TMEM69;IPP|Ensembl:ENSG00000197429|HGNC:IPP;MAST2|Ensembl:ENSG00000086015|HGNC:MAST2;PIK3R3|Ensembl:ENSG00000117461|HGNC:PIK3R3;P3R3URF-PIK3R3|Ensembl:ENSG00000278139|HGNC:P3R3URF-PIK3R3;TSPAN1|Ensembl:ENSG00000117472|HGNC:TSPAN1;P3R3URF|Ensembl:ENSG00000250719|HGNC:P3R3URF;POMGNT1|Ensembl:ENSG00000085998|HGNC:POMGNT1;LURAP1|Ensembl:ENSG00000171357|HGNC:LURAP1;RAD54L|Ensembl:ENSG00000085999|HGNC:RAD54L;LRRC41|Ensembl:ENSG00000132128|HGNC:LRRC41;UQCRH|Ensembl:ENSG00000173660|HGNC:UQCRH;NSUN4|Ensembl:ENSG00000117481|HGNC:NSUN4;FAAH|Ensembl:ENSG00000117480|HGNC:FAAH
63|chr1|46400000|47400000,FAAH|Ensembl:ENSG00000117480|HGNC:FAAH;DMBX1|Ensembl:ENSG00000197587|HGNC:DMBX1;TMEM275|Ensembl:ENSG00000282881|HGNC:TMEM275;KNCN|Ensembl:ENSG00000162456|HGNC:KNCN;MKNK1|Ensembl:ENSG00000079277|HGNC:MKNK1;MOB3C|Ensembl:ENSG00000142961|HGNC:MOB3C;ATPAF1|Ensembl:ENSG00000123472|HGNC:ATPAF1;TEX38|Ensembl:ENSG00000186118|HGNC:TEX38;EFCAB14|Ensembl:ENSG00000159658|HGNC:EFCAB14;CYP4B1|Ensembl:ENSG00000142973|HGNC:CYP4B1;CYP4A11|Ensembl:ENSG00000187048|HGNC:CYP4A11;CYP4X1|Ensembl:ENSG00000186377|HGNC:CYP4X1;CYP4Z1|Ensembl:ENSG00000186160|HGNC:CYP4Z1;CYP4A22|Ensembl:ENSG00000162365|HGNC:CYP4A22;PDZK1IP1|Ensembl:ENSG00000162366|HGNC:PDZK1IP1;TAL1|Ensembl:ENSG00000162367|HGNC:TAL1;STIL|Ensembl:ENSG00000123473|HGNC:STIL;CMPK1|Ensembl:ENSG00000162368|HGNC:CMPK1
64|chr1|47400000|47750000,FOXE3|Ensembl:ENSG00000186790|HGNC:FOXE3;FOXD2|Ensembl:ENSG00000186564|HGNC:FOXD2
65|chr1|47750000|48100000,TRABD2B|Ensembl:ENSG00000269113|HGNC:TRABD2B
66|chr1|48100000|50400000,SLC5A9|Ensembl:ENSG00000117834|HGNC:SLC5A9;SPATA6|Ensembl:ENSG00000132122|HGNC:SPATA6;AGBL4|Ensembl:ENSG00000186094|HGNC:AGBL4;BEND5|Ensembl:ENSG00000162373|HGNC:BEND5;ELAVL4|Ensembl:ENSG00000162374|HGNC:ELAVL4
67|chr1|50400000|51300000,DMRTA2|Ensembl:ENSG00000142700|HGNC:DMRTA2;FAF1|Ensembl:ENSG00000185104|HGNC:FAF1;CDKN2C|Ensembl:ENSG00000123080|HGNC:CDKN2C;C1orf185|Ensembl:ENSG00000204006|HGNC:C1orf185;RNF11|Ensembl:ENSG00000123091|HGNC:RNF11;TTC39A|Ensembl:ENSG00000085831|HGNC:TTC39A
68|chr1|51350000|51850000,EPS15|Ensembl:ENSG00000085832|HGNC:EPS15;OSBPL9|Ensembl:ENSG00000117859|HGNC:OSBPL9;NRDC|Ensembl:ENSG00000078618|HGNC:NRDC
69|chr1|51850000|52050000,NRDC|Ensembl:ENSG00000078618|HGNC:NRDC;RAB3B|Ensembl:ENSG00000169213|HGNC:RAB3B;TXNDC12|Ensembl:ENSG00000117862|HGNC:TXNDC12;KTI12|Ensembl:ENSG00000198841|HGNC:KTI12
70|chr1|52050000|52400000,TXNDC12|Ensembl:ENSG00000117862|HGNC:TXNDC12;BTF3L4|Ensembl:ENSG00000134717|HGNC:BTF3L4;ZFYVE9|Ensembl:ENSG00000157077|HGNC:ZFYVE9;CC2D1B|Ensembl:ENSG00000154222|HGNC:CC2D1B;ORC1|Ensembl:ENSG00000085840|HGNC:ORC1
71|chr1|52400000|53200000,ORC1|Ensembl:ENSG00000085840|HGNC:ORC1;PRPF38A|Ensembl:ENSG00000134748|HGNC:PRPF38A;TUT4|Ensembl:ENSG00000134744|HGNC:TUT4;GPX7|Ensembl:ENSG00000116157|HGNC:GPX7;SHISAL2A|Ensembl:ENSG00000182183|HGNC:SHISAL2A;COA7|Ensembl:ENSG00000162377|HGNC:COA7;ZYG11B|Ensembl:ENSG00000162378|HGNC:ZYG11B;ZYG11A|Ensembl:ENSG00000203995|HGNC:ZYG11A;ECHDC2|Ensembl:ENSG00000121310|HGNC:ECHDC2;SCP2|Ensembl:ENSG00000116171|HGNC:SCP2;PODN|Ensembl:ENSG00000174348|HGNC:PODN;SLC1A7|Ensembl:ENSG00000162383|HGNC:SLC1A7;CPT2|Ensembl:ENSG00000157184|HGNC:CPT2
72|chr1|53250000|53850000,LRP8|Ensembl:ENSG00000157193|HGNC:LRP8;DMRTB1|Ensembl:ENSG00000143006|HGNC:DMRTB1;GLIS1|Ensembl:ENSG00000174332|HGNC:GLIS1;NDC1|Ensembl:ENSG00000058804|HGNC:NDC1
73|chr1|53850000|55000000,YIPF1|Ensembl:ENSG00000058799|HGNC:YIPF1;DIO1|Ensembl:ENSG00000211452|HGNC:DIO1;HSPB11|Ensembl:ENSG00000081870|HGNC:HSPB11;LRRC42|Ensembl:ENSG00000116212|HGNC:LRRC42;LDLRAD1|Ensembl:ENSG00000203985|HGNC:LDLRAD1;TMEM59|Ensembl:ENSG00000116209|HGNC:TMEM59;TCEANC2|Ensembl:ENSG00000116205|HGNC:TCEANC2;CDCP2|Ensembl:ENSG00000157211|HGNC:CDCP2;CYB5RL|Ensembl:ENSG00000215883|HGNC:CYB5RL;MRPL37|Ensembl:ENSG00000116221|HGNC:MRPL37;SSBP3|Ensembl:ENSG00000157216|HGNC:SSBP3;ACOT11|Ensembl:ENSG00000162390|HGNC:ACOT11;FAM151A|Ensembl:ENSG00000162391|HGNC:FAM151A;MROH7|Ensembl:ENSG00000184313|HGNC:MROH7;MROH7-TTC4|Ensembl:ENSG00000271723|HGNC:MROH7-TTC4;TTC4|Ensembl:ENSG00000243725|HGNC:TTC4;PARS2|Ensembl:ENSG00000162396|HGNC:PARS2;TTC22|Ensembl:ENSG00000006555|HGNC:TTC22;LEXM|Ensembl:ENSG00000162398|HGNC:LEXM;DHCR24|Ensembl:ENSG00000116133|HGNC:DHCR24;TMEM61|Ensembl:ENSG00000143001|HGNC:TMEM61;BSND|Ensembl:ENSG00000162399|HGNC:BSND
74|chr1|55050000|56800000,PCSK9|Ensembl:ENSG00000169174|HGNC:PCSK9;USP24|Ensembl:ENSG00000162402|HGNC:USP24;PLPP3|Ensembl:ENSG00000162407|HGNC:PLPP3;PRKAA2|Ensembl:ENSG00000162409|HGNC:PRKAA2;FYB2|Ensembl:ENSG00000187889|HGNC:FYB2
75|chr1|56800000|58450000,FYB2|Ensembl:ENSG00000187889|HGNC:FYB2;C8A|Ensembl:ENSG00000157131|HGNC:C8A;C8B|Ensembl:ENSG00000021852|HGNC:C8B;DAB1|Ensembl:ENSG00000173406|HGNC:DAB1;OMA1|Ensembl:ENSG00000162600|HGNC:OMA1
76|chr1|58500000|59900000,DAB1|Ensembl:ENSG00000173406|HGNC:DAB1;OMA1|Ensembl:ENSG00000162600|HGNC:OMA1;TACSTD2|Ensembl:ENSG00000184292|HGNC:TACSTD2;MYSM1|Ensembl:ENSG00000162601|HGNC:MYSM1;JUN|Ensembl:ENSG00000177606|HGNC:JUN;FGGY|Ensembl:ENSG00000172456|HGNC:FGGY;HOOK1|Ensembl:ENSG00000134709|HGNC:HOOK1;CYP2J2|Ensembl:ENSG00000134716|HGNC:CYP2J2
77|chr1|59950000|60850000,C1orf87|Ensembl:ENSG00000162598|HGNC:C1orf87
78|chr1|60850000|62100000,NFIA|Ensembl:ENSG00000162599|HGNC:NFIA;TM2D1|Ensembl:ENSG00000162604|HGNC:TM2D1;PATJ|Ensembl:ENSG00000132849|HGNC:PATJ
79|chr1|62150000|62450000,PATJ|Ensembl:ENSG00000132849|HGNC:PATJ;L1TD1|Ensembl:ENSG00000240563|HGNC:L1TD1;KANK4|Ensembl:ENSG00000132854|HGNC:KANK4;USP1|Ensembl:ENSG00000162607|HGNC:USP1
80|chr1|62450000|62850000,USP1|Ensembl:ENSG00000162607|HGNC:USP1;DOCK7|Ensembl:ENSG00000116641|HGNC:DOCK7;ANGPTL3|Ensembl:ENSG00000132855|HGNC:ANGPTL3;ATG4C|Ensembl:ENSG00000125703|HGNC:ATG4C
81|chr1|62850000|63600000,ATG4C|Ensembl:ENSG00000125703|HGNC:ATG4C;FOXD3|Ensembl:ENSG00000187140|HGNC:FOXD3;ALG6|Ensembl:ENSG00000088035|HGNC:ALG6;ITGB3BP|Ensembl:ENSG00000142856|HGNC:ITGB3BP;EFCAB7|Ensembl:ENSG00000203965|HGNC:EFCAB7;PGM1|Ensembl:ENSG00000079739|HGNC:PGM1
82|chr1|63600000|64300000,PGM1|Ensembl:ENSG00000079739|HGNC:PGM1;ROR1|Ensembl:ENSG00000185483|HGNC:ROR1;UBE2U|Ensembl:ENSG00000177414|HGNC:UBE2U
83|chr1|64300000|65050000,CACHD1|Ensembl:ENSG00000158966|HGNC:CACHD1;RAVER2|Ensembl:ENSG00000162437|HGNC:RAVER2;JAK1|Ensembl:ENSG00000162434|HGNC:JAK1
84|chr1|65050000|65750000,JAK1|Ensembl:ENSG00000162434|HGNC:JAK1;AK4|Ensembl:ENSG00000162433|HGNC:AK4;DNAJC6|Ensembl:ENSG00000116675|HGNC:DNAJC6;LEPROT|Ensembl:ENSG00000213625|HGNC:LEPROT;LEPR|Ensembl:ENSG00000116678|HGNC:LEPR
85|chr1|65750000|65900000,PDE4B|Ensembl:ENSG00000184588|HGNC:PDE4B
86|chr1|65900000|66750000,PDE4B|Ensembl:ENSG00000184588|HGNC:PDE4B;SGIP1|Ensembl:ENSG00000118473|HGNC:SGIP1
87|chr1|66750000|67500000,SGIP1|Ensembl:ENSG00000118473|HGNC:SGIP1;TCTEX1D1|Ensembl:ENSG00000152760|HGNC:TCTEX1D1;INSL5|Ensembl:ENSG00000172410|HGNC:INSL5;DNAI4|Ensembl:ENSG00000152763|HGNC:DNAI4;MIER1|Ensembl:ENSG00000198160|HGNC:MIER1;SLC35D1|Ensembl:ENSG00000116704|HGNC:SLC35D1;C1orf141|Ensembl:ENSG00000203963|HGNC:C1orf141;IL23R|Ensembl:ENSG00000162594|HGNC:IL23R;IL12RB2|Ensembl:ENSG00000081985|HGNC:IL12RB2;SERBP1|Ensembl:ENSG00000142864|HGNC:SERBP1
88|chr1|67550000|67850000,GADD45A|Ensembl:ENSG00000116717|HGNC:GADD45A;GNG12|Ensembl:ENSG00000172380|HGNC:GNG12
89|chr1|67850000|68400000,DIRAS3|Ensembl:ENSG00000162595|HGNC:DIRAS3;WLS|Ensembl:ENSG00000116729|HGNC:WLS
90|chr1|68400000|70550000,RPE65|Ensembl:ENSG00000116745|HGNC:RPE65;DEPDC1|Ensembl:ENSG00000024526|HGNC:DEPDC1;LRRC7|Ensembl:ENSG00000033122|HGNC:LRRC7;LRRC40|Ensembl:ENSG00000066557|HGNC:LRRC40;SRSF11|Ensembl:ENSG00000116754|HGNC:SRSF11;ANKRD13C|Ensembl:ENSG00000118454|HGNC:ANKRD13C;CTH|Ensembl:ENSG00000116761|HGNC:CTH
91|chr1|70550000|71050000,PTGER3|Ensembl:ENSG00000050628|HGNC:PTGER3
92|chr1|71100000|74750000,NEGR1|Ensembl:ENSG00000172260|HGNC:NEGR1;LRRIQ3|Ensembl:ENSG00000162620|HGNC:LRRIQ3;FPGT|Ensembl:ENSG00000254685|HGNC:FPGT;FPGT-TNNI3K|Ensembl:ENSG00000259030|HGNC:FPGT-TNNI3K;TNNI3K|Ensembl:ENSG00000116783|HGNC:TNNI3K;LRRC53|Ensembl:ENSG00000162621|HGNC:LRRC53;ERICH3|Ensembl:ENSG00000178965|HGNC:ERICH3;CRYZ|Ensembl:ENSG00000116791|HGNC:CRYZ;TYW3|Ensembl:ENSG00000162623|HGNC:TYW3
93|chr1|74750000|75250000,TYW3|Ensembl:ENSG00000162623|HGNC:TYW3;LHX8|Ensembl:ENSG00000162624|HGNC:LHX8;SLC44A5|Ensembl:ENSG00000137968|HGNC:SLC44A5
94|chr1|75250000|75850000,SLC44A5|Ensembl:ENSG00000137968|HGNC:SLC44A5;ACADM|Ensembl:ENSG00000117054|HGNC:ACADM;RABGGTB|Ensembl:ENSG00000137955|HGNC:RABGGTB;MSH4|Ensembl:ENSG00000057468|HGNC:MSH4
95|chr1|75850000|77150000,MSH4|Ensembl:ENSG00000057468|HGNC:MSH4;ASB17|Ensembl:ENSG00000154007|HGNC:ASB17;ST6GALNAC3|Ensembl:ENSG00000184005|HGNC:ST6GALNAC3;ST6GALNAC5|Ensembl:ENSG00000117069|HGNC:ST6GALNAC5;PIGK|Ensembl:ENSG00000142892|HGNC:PIGK
96|chr1|77150000|78000000,PIGK|Ensembl:ENSG00000142892|HGNC:PIGK;AK5|Ensembl:ENSG00000154027|HGNC:AK5;ZZZ3|Ensembl:ENSG00000036549|HGNC:ZZZ3;USP33|Ensembl:ENSG00000077254|HGNC:USP33;MIGA1|Ensembl:ENSG00000180488|HGNC:MIGA1;NEXN|Ensembl:ENSG00000162614|HGNC:NEXN;FUBP1|Ensembl:ENSG00000162613|HGNC:FUBP1;DNAJB4|Ensembl:ENSG00000162616|HGNC:DNAJB4;GIPC2|Ensembl:ENSG00000137960|HGNC:GIPC2
97|chr1|78000000|78100000,DNAJB4|Ensembl:ENSG00000162616|HGNC:DNAJB4
98|chr1|78150000|78700000,PTGFR|Ensembl:ENSG00000122420|HGNC:PTGFR;IFI44L|Ensembl:ENSG00000137959|HGNC:IFI44L;IFI44|Ensembl:ENSG00000137965|HGNC:IFI44
99|chr1|78700000|79250000,ADGRL4|Ensembl:ENSG00000162618|HGNC:ADGRL4
100|chr1|79250000|80200000,ADGRL4|Ensembl:ENSG00000162618|HGNC:ADGRL4
101|chr1|80200000|81800000,ADGRL2|Ensembl:ENSG00000117114|HGNC:ADGRL2
102|chr1|81800000|83850000,ADGRL2|Ensembl:ENSG00000117114|HGNC:ADGRL2
103|chr1|83900000|85300000,TTLL7|Ensembl:ENSG00000137941|HGNC:TTLL7;PRKACB|Ensembl:ENSG00000142875|HGNC:PRKACB;SAMD13|Ensembl:ENSG00000203943|HGNC:SAMD13;DNASE2B|Ensembl:ENSG00000137976|HGNC:DNASE2B;RPF1|Ensembl:ENSG00000117133|HGNC:RPF1;GNG5|Ensembl:ENSG00000174021|HGNC:GNG5;SPATA1|Ensembl:ENSG00000122432|HGNC:SPATA1;CTBS|Ensembl:ENSG00000117151|HGNC:CTBS;SSX2IP|Ensembl:ENSG00000117155|HGNC:SSX2IP;LPAR3|Ensembl:ENSG00000171517|HGNC:LPAR3;MCOLN2|Ensembl:ENSG00000153898|HGNC:MCOLN2;DNAI3|Ensembl:ENSG00000162643|HGNC:DNAI3;MCOLN3|Ensembl:ENSG00000055732|HGNC:MCOLN3;SYDE2|Ensembl:ENSG00000097096|HGNC:SYDE2;C1orf52|Ensembl:ENSG00000162642|HGNC:C1orf52;BCL10|Ensembl:ENSG00000142867|HGNC:BCL10
104|chr1|85300000|86350000,DDAH1|Ensembl:ENSG00000153904|HGNC:DDAH1;CCN1|Ensembl:ENSG00000142871|HGNC:CCN1;ZNHIT6|Ensembl:ENSG00000117174|HGNC:ZNHIT6;COL24A1|Ensembl:ENSG00000171502|HGNC:COL24A1;ODF2L|Ensembl:ENSG00000122417|HGNC:ODF2L
105|chr1|86350000|86750000,ODF2L|Ensembl:ENSG00000122417|HGNC:ODF2L;CLCA2|Ensembl:ENSG00000137975|HGNC:CLCA2;CLCA1|Ensembl:ENSG00000016490|HGNC:CLCA1;CLCA4|Ensembl:ENSG00000016602|HGNC:CLCA4;SH3GLB1|Ensembl:ENSG00000097033|HGNC:SH3GLB1
106|chr1|86750000|87100000,SELENOF|Ensembl:ENSG00000183291|HGNC:SELENOF;HS2ST1|Ensembl:ENSG00000153936|HGNC:HS2ST1
